# night ext_offset mean_airmass num_stds diff_airmass std_weight
13_120 -0.050024717455837475 1.0883150100708008 2 0.022170067 0.022170067
13_121 -0.02038411736894119 1.3019537925720215 8 1.14239 2.0640051
13_124 -0.0059028754723424726 1.3879075050354004 8 0.96347 2.54076
13_129 -0.016138564247883735 1.34610116481781 8 0.78216994 1.86043
13_131 -0.005126081403094673 1.3773000240325928 8 0.92522 2.5914001
13_134 0.014727682577653667 1.346294116973877 10 0.9675801 2.7676282
13_136 -0.0053703278438703705 1.3712584177652996 6 0.90659 2.1525269
13_137 0.009317863383500935 1.3852732976277669 3 0.71950996 0.76837325
13_140 0.04676352252317528 1.6444000005722046 2 0.35816002 0.35816002
13_141 0.008420223636818491 1.409498623439244 7 0.88441 2.6770685
13_144 0.0209679410310315 1.4767471040998186 7 0.88923 2.3670373
13_147 0.005632946894950308 1.4914558410644532 5 1.1471399 2.0145357
13_150 0.07848482442027382 1.054995059967041 2 0.069189906 0.069189906
13_151 -0.011107697856019172 1.315824031829834 10 1.05448 3.140076
13_152 -0.00010402574335977022 1.3225733439127605 3 0.64281 0.6680733
13_156 0.004202629237477495 1.3193984031677246 6 0.93328 1.57855
13_171 -0.0081981503639188 1.2858144586736506 11 1.09503 3.4880433
13_172 0.006001264222060598 1.1927599906921387 1 0.0 0.0
13_176 -0.00222659842748385 1.234779914220174 12 0.73983 2.5788798
13_177 0.017858980589615214 1.1355600357055664 1 0.0 0.0
13_181 0.004166372997456591 1.489255768912179 7 1.04962 2.697146
13_183 0.032134273693039006 1.3895750045776367 2 0.13099003 0.13099003
13_184 -0.015155463008658998 1.459634017944336 10 0.91273 3.2116919
13_186 -0.012277497875139431 1.4573219299316407 10 0.8779 3.3776002
13_189 -0.002344511527892834 1.361918290456136 6 0.96538985 2.2725265
13_191 -0.010034258130355411 1.4353931133563702 13 1.1138499 5.3278832
13_194 0.0024879234566483888 1.4293186664581299 8 1.01733 2.9360676
13_196 -0.007743448680303189 1.4258544709947374 9 0.85734 3.2393646
13_199 -0.0027270835881623157 1.4119837500832297 11 1.0999701 3.7374713
13_201 0.01094274570704279 1.3695869445800781 10 0.97014 2.9123778
13_222 0.0027270835881623157 1.1606700420379639 1 0.0 0.0
13_224 -0.008369338268849447 1.4419057028634208 7 0.89023006 1.7693259
13_322 0.014851278749423713 1.1024099588394165 1 0.0 0.0
13_329 0.01020139870127501 1.322599274771554 14 0.9254501 3.1042678
13_331 0.01076369446338532 1.3613632520039876 12 0.97203994 3.4005866
13_334 0.014464372621366905 1.2838925123214722 8 0.85042 2.2975702
13_336 -0.005299043774996903 1.4907880783081056 10 1.0304601 3.2443838
13_338 -0.03993160248073124 1.2165899276733398 2 0.23994005 0.23994005
13_339 0.006035064083901531 1.4522357668195451 7 0.9259701 2.7215261
13_341 0.005299043774996903 1.3249678081936307 9 0.80767 2.6751132
13_346 -0.00945977209049964 1.2606425285339355 4 0.26088 0.33062994
13_349 -0.015138793689235541 1.1842750310897827 2 0.34230995 0.34230995
13_351 -0.006035064083901531 1.4466700553894043 1 0.0 0.0
13_352 -0.017260823813716186 1.281350016593933 1 0.0 0.0
14_018 0.02009656537645732 1.4436220169067382 5 0.8194201 1.7061082
14_019 -0.04065246628873176 1.0204849243164062 2 0.0008300543 0.0008300543
14_021 -0.017762369011055767 1.340250015258789 1 0.0 0.0
14_043 0.00030622369054356113 1.0738999048868816 3 0.14549994 0.15391982
14_047 0.017762369011055767 1.1437599658966064 1 0.0 0.0
14_055 0.06981150010772019 1.0911550521850586 4 0.14275002 0.2286601
14_170 0.01272114763038168 1.26088454506614 11 0.81534994 2.6516545
14_173 0.006547015385237387 1.3482128490101208 11 0.90748 2.9699526
14_174 -0.0069778270777867135 1.435582967904898 13 1.7095 5.140089
14_175 0.01544500101885049 1.4251192266290837 11 0.9218 3.0613298
14_178 0.009183991887256937 1.4216824769973755 8 0.90827 2.265325
14_179 -0.007491315661726006 1.3553227511319248 11 0.81759 3.201613
14_180 0.0013317768168743527 1.4877836054021663 11 0.9806299 4.0919166
14_181 -0.011619929538218443 1.4707327756014736 11 0.98562 3.9595327
14_183 -0.0040228087057432305 1.4626098979603162 11 0.9744699 3.73186
14_185 0.006492354962521318 1.450852182176378 9 1.1439099 3.3673818
14_205 -0.005966888532830339 1.3466454419222744 11 0.95539 2.7299454
14_207 -0.00162883695243643 1.4137022230360243 9 0.83902 2.173562
14_208 0.0002970601355620772 1.4059480667114257 10 0.73359 2.326084
14_209 -0.01692853689595708 1.483255598280165 9 0.77898 1.9632646
14_215 -0.000918471020701972 1.3742899894714355 4 0.85228 1.25946
14_216 -0.0023484530099562306 1.5933899879455566 4 0.5389601 0.63874006
14_228 0.041447128867648786 1.3374249935150146 2 0.11776996 0.11776996
14_235 0.007368300841104514 1.492234992980957 10 1.0708201 2.8235402
14_236 -0.011281186936743737 1.4467964172363281 11 0.99530995 3.8299162
14_237 0.004509632349309456 1.41618898179796 9 1.1387199 2.646447
14_242 0.017306779785206672 1.4073499952043806 7 0.89276993 1.5594599
14_243 -0.0067834608304249144 1.4695281982421875 11 0.9130701 3.1397257
14_244 0.005609426642667614 1.5820890426635743 10 1.06599 3.1823916
14_245 0.02110099940197685 1.5218925476074219 8 1.0479201 2.3484
14_248 0.018979885146643838 1.3859801292419434 6 0.79490995 1.2371802
14_249 -0.007026522840801519 1.191746711730957 3 0.28462005 0.31525338
14_250 -0.010240802736838361 1.2001750469207764 2 0.04419005 0.04419005
14_251 -0.016945337134934846 1.230002522468567 4 0.53698003 0.73001504
14_253 -0.010389387114363657 1.3853025436401367 4 0.93112993 1.358455
14_254 -0.00458499546983937 1.1865949630737305 2 0.0014100075 0.0014100075
14_255 -0.005609426642667614 1.1430599689483643 1 0.0 0.0
14_256 -0.0009263343450633954 1.4161516825358074 6 0.9208801 1.7120333
14_257 -0.013355778325147227 1.1189749240875244 2 0.07376993 0.07376993
14_258 -0.0070076189724535 1.1556400060653687 2 0.018620014 0.018620014
14_261 -0.010033507394226149 1.2929682731628418 6 0.58841 1.05907
14_263 0.006730883523161424 1.1647050380706787 2 0.061689973 0.061689973
14_264 -0.0035773241855192595 1.3091013431549072 8 0.93350005 2.7909126
14_265 0.017786839276865862 1.3550237508920522 13 0.94864 3.9905138
14_271 0.023141131574602625 1.495086669921875 3 0.59882 0.73701334
14_272 0.03050205789087812 1.3127799034118652 4 0.55337 0.88065994
14_279 0.02495673795347564 1.3658733367919922 6 0.9198301 1.4786468
14_298 -0.04072023855860252 1.4289114815848214 7 0.8016499 1.8356714
14_299 -0.06619286611057973 1.3435463471846147 11 0.95305 3.2357564
14_300 -0.051917668039980214 1.4896459579467773 10 1.0203701 3.128608
14_351 0.10627454702716577 1.6544100046157837 2 0.5527401 0.5527401
15_048 -0.2992908385760682 1.1925749778747559 2 0.0008100271 0.0008100271
15_049 -0.049603737858701535 1.1121549606323242 2 0.008790016 0.008790016
15_053 0.0014166677486517898 1.3553500175476074 8 0.81829 2.01282
15_054 0.005124440080601644 1.4674491882324219 11 1.00133 3.0563312
15_055 -0.0014166677486517898 1.2850875854492188 4 0.71243 0.89204514
15_076 0.007714018618624863 1.5222363471984863 8 1.0127801 2.23691
15_077 0.015397785667364161 1.5508549690246582 10 0.88488007 2.7906103
15_080 0.0057720262432976455 1.5871417305686257 11 1.0050601 3.7720184
15_081 0.01894219087402682 1.5141499837239583 9 0.94993997 2.5845199
15_082 0.016574266111810232 1.389173984527588 5 0.6753299 1.1770638
15_083 -0.002502578037322678 1.632949948310852 1 0.0 0.0
15_087 0.030215728864293467 1.5164640426635743 10 1.03811 3.02672
15_088 -0.002035597160681135 1.4910744753750889 11 1.05579 3.7982454
15_089 0.00621423925238318 1.4711376825968425 9 0.92983997 2.6879976
15_090 0.006639323101540029 1.0745200316111247 3 0.105669975 0.13749993
15_091 0.026235308812692537 1.3915749788284302 4 0.6608 0.8501799
15_092 -0.006639323101540029 1.1532684167226155 6 0.41977 0.5656638
15_096 -0.020195380026402532 1.2327100038528442 1 0.0 0.0
15_100 -0.012517182907712865 1.6087700128555298 1 0.0 0.0
15_102 0.9182687663488949 1.225000023841858 2 0.039659977 0.039659977
15_104 -0.006818762584055449 1.0451067288716633 3 0.031759977 0.035306692
15_107 -0.01570840373700655 1.5233876705169678 4 0.77568996 1.23781
15_108 0.01294539490523583 1.42789719321511 11 1.03234 3.8057075
15_109 0.004191645876622019 1.3961426995017312 11 1.0317 3.778618
15_110 0.016165350780383392 1.368476963043213 10 0.95195997 3.0909379
15_111 -0.0010302824085481888 1.303174452348189 11 1.00372 2.7917235
15_112 -0.0021310810595274177 1.1012300252914429 1 0.0 0.0
15_113 -0.006174459418343048 1.1187000274658203 1 0.0 0.0
15_115 -0.03366991548002929 1.1805150508880615 2 0.14082992 0.14082992
15_116 -0.01703286195128051 1.1853150129318237 2 0.13695002 0.13695002
15_117 -0.017259858193112265 1.1761399507522583 2 0.15942001 0.15942001
15_121 -0.020807591473554155 1.056730031967163 1 0.0 0.0
15_123 0.02356470456530957 1.7064359664916993 5 0.97008 1.3793123
15_124 -0.000366553233799749 1.3721820831298828 5 1.0429101 1.9262522
15_125 -0.08906949232350847 1.060289978981018 1 0.0 0.0
15_145 0.01686191749132604 1.3586599032084148 12 0.84511995 3.6167397
15_150 0.013199679928201036 1.3599599599838257 4 0.72087 1.1667601
15_151 -0.015119648433904231 1.458590030670166 6 0.9898201 2.0173202
15_152 0.048356487312799956 1.6846566200256348 3 0.94000995 1.0857934
15_155 -0.0025522340738799443 1.2932417609474876 11 0.81779003 2.1003218
15_156 -0.9775813872464685 1.2270728519984655 7 0.59167993 1.5303686
15_157 -0.9436694834380042 1.301789023659446 11 0.59047997 1.8757089
15_158 -0.9414880642023942 1.3409729957580567 20 0.99404 4.870733
15_159 -0.9468435794231915 1.340606689453125 18 0.96927 4.2417264
15_160 0.030245703644123267 1.0012400150299072 1 0.0 0.0
15_161 0.0038772621605485114 1.2146899700164795 1 0.0 0.0
15_164 -0.005616833447465552 1.276264985402425 12 0.80955005 3.1187003
15_165 0.025690245029611702 1.402269959449768 4 0.7874501 1.2623202
15_166 0.01075767136386574 1.2304400205612183 8 0.89106 1.8544601
15_171 0.012688548934924881 1.0881099700927734 1 0.0 0.0
15_172 0.025903628083721486 1.2094449996948242 2 0.37659 0.37659
15_173 -0.024253827316188747 1.2735966046651204 3 0.24722993 0.27259326
15_175 0.0011295416829959493 1.2806459426879884 5 0.25620008 0.46152413
15_176 -0.010064147158370673 1.4658820152282714 5 0.64313996 0.9016279
15_177 -0.012822857065199145 1.2969900369644165 4 0.61876 0.7881199
15_178 -0.01805700504501928 1.328107476234436 4 0.46508992 0.61053
15_179 -0.0034301484274141814 1.2091540336608886 5 0.49878 0.7572559
15_180 0.03431406579067087 1.405666669209798 3 0.48134005 0.49030674
15_188 0.002366782162994241 1.284276008605957 5 0.50539994 1.0093359
15_189 0.009184750684022802 1.1599500179290771 1 0.0 0.0
15_199 0.0209612235511063 1.3815839767456055 5 0.83677995 1.0533118
15_200 -0.0055986774926886085 1.4178707416240985 13 0.97221994 4.1660323
15_201 -0.002368414162775778 1.3269060134887696 5 0.83563006 1.117116
15_206 0.0013565169723097625 1.3621490478515625 10 0.90064 2.513906
15_207 -0.007651420426068256 1.3798270225524902 10 0.95105004 2.6011982
15_208 0.011058870598095183 1.423900032043457 10 0.88547003 2.67624
15_221 -0.010527234462264445 1.3742659568786622 5 0.80215 1.551596
15_222 0.04920569151257581 1.4662799835205078 4 0.6927 1.26926
15_248 0.01262003865415906 1.1415200233459473 4 0.2522 0.32542002
15_249 -0.008201853239953039 1.2895176410675049 4 0.65366006 0.80056524
15_255 0.012122539391100418 1.3875727220015093 11 0.9306799 3.7420526
15_257 -0.013968198192168657 1.340055783589681 12 0.9140899 3.4005413
15_258 -0.013230151390038358 1.1502000093460083 1 0.0 0.0
15_262 0.0011076119989379407 1.2360800504684448 1 0.0 0.0
15_274 0.019375184281139823 1.1197600364685059 1 0.0 0.0
15_275 0.0012210449574627802 1.2308449745178223 4 0.58743 0.79471004
15_286 -2.212644949259621 1.1496399641036987 1 0.0 0.0
15_287 0.0259435207870915 1.7986400127410889 1 0.0 0.0
15_295 0.0028457200413711803 1.2555149793624878 2 0.50631 0.50631
15_298 -0.025533678359549228 1.235719919204712 4 0.51506996 0.8976599
15_299 -0.016254692518542058 1.175917387008667 4 0.43802 0.6743499
15_301 -0.0029353925346189413 1.2813599904378254 3 0.75915 0.96106005
15_302 -0.010979341883338378 1.4225200017293294 3 0.83393 1.0267601
15_304 0.0595902230891312 1.2771250009536743 2 0.12634993 0.12634993
15_305 0.001578867905564607 1.312421989440918 5 0.5682399 0.7973521
15_306 0.02444944896533663 1.3267966906229656 6 0.80909 1.4517733
15_308 0.050634647722890946 1.2362680435180664 5 0.57201004 0.8454881
15_311 0.03328897300621669 1.2541999816894531 5 0.37357998 0.4729799
15_312 0.048390665637215946 1.1301649808883667 2 0.21644998 0.21644998
15_314 -0.0030773805088895045 1.0240299701690674 1 0.0 0.0
15_315 -0.025627360347648676 1.5093332926432292 3 0.57280004 0.68896675
15_319 -0.015240070075476453 1.4997900009155274 10 1.0422499 3.63006
15_320 -0.02151405643071591 1.4210625886917114 4 0.55174005 0.92699003
16_008 -0.009408934992757523 1.2997974157333374 4 0.7830399 1.0776447
16_010 0.013653668726579582 1.2792050043741863 6 0.8485999 1.4472599
16_011 0.012051639246575263 1.3274750709533691 12 0.97415996 4.0023704
16_012 -0.004217947180938708 1.0312399864196777 1 0.0 0.0
16_013 0.006824243816980768 1.0319499969482422 1 0.0 0.0
16_014 0.0037281229829044804 1.0203200578689575 1 0.0 0.0
16_017 -0.003068234172880935 1.1895116964975994 6 0.34186995 0.6901932
16_030 0.0053675374494766 1.3906500339508057 1 0.0 0.0
16_035 0.0006189277566264195 1.0538899898529053 2 0.0011799335 0.0011799335
16_037 -0.0018314095781164497 1.3124675750732422 4 0.7572299 0.9536451
16_039 -0.035118899367148515 1.2829499244689941 2 0.53118 0.53118
16_040 -0.005000429353639646 1.108780026435852 1 0.0 0.0
16_054 0.013564051346108386 1.5166867574055989 3 0.79199994 1.0127732
16_058 -0.02791275653412484 1.3328149318695068 2 0.3974899 0.3974899
16_060 -0.023441398578682993 1.0236899852752686 1 0.0 0.0
16_064 0.021131209587693434 1.007390022277832 1 0.0 0.0
16_065 0.0005935540648636106 1.5319987535476685 8 1.00072 2.8804126
16_066 -0.018647998465848303 1.4892233742607965 9 0.87624 3.3154864
16_067 -0.021131209587693434 1.3244249820709229 2 0.63961005 0.63961005
16_072 -0.004562805875982789 1.3034499883651733 1 0.0 0.0
16_073 -0.0023646856850749742 1.125770092010498 2 0.020820022 0.020820022
16_093 0.006067508283550183 1.5776900053024292 2 0.78564 0.78564
16_094 0.01661701582338182 1.5723133087158203 3 0.54556 0.6625867
16_095 0.019500373085380218 1.5133780479431151 10 0.98670006 3.6702201
16_100 0.0036793427148715807 1.5175083478291829 12 0.95908 4.4925804
16_101 0.008728212612981068 1.586524282182966 7 0.96133006 2.4359658
16_102 -0.00033245306030948996 1.5417499542236328 10 0.9706999 3.1972
16_108 -0.017133526584476755 1.4769333203633626 3 0.68085 0.87464666
16_115 0.007744471191092117 1.4349800109863282 5 1.01961 1.8587401
16_119 0.06690502789296993 1.3634899854660034 4 0.93244004 1.2659801
16_121 -0.02839224246602079 1.332763957977295 5 0.87529993 1.2046638
16_122 -0.03789373096349813 1.1030349731445312 2 0.047070026 0.047070026
16_123 -0.007126949032528529 1.2755025625228882 4 0.44457996 0.62727
16_124 -0.021155418993512143 1.0729600191116333 1 0.0 0.0
16_125 -0.0033800239177068647 1.0699399709701538 1 0.0 0.0
16_142 -0.0005138377871816147 1.3042726516723633 32 0.7587 5.3870015
16_144 0.014177981835389986 1.2210558255513508 12 0.66624 2.765433
16_146 0.05650192585861724 1.1233450174331665 2 0.18906999 0.18906999
16_148 -0.04006780151720157 1.2184983889261882 6 0.45879996 0.90325
16_149 0.006524649041711683 1.2468600273132324 6 0.5305201 1.0524001
16_150 -0.024107270868990227 1.1845219612121582 5 0.40323997 0.6437119
16_151 -0.038247022746423553 1.0913200378417969 1 0.0 0.0
16_154 0.10191529977131353 1.2216449975967407 2 0.14176989 0.14176989
16_155 0.10655288338106672 1.1145899295806885 2 0.118260026 0.118260026
16_157 0.015535334784029686 1.140951919555664 5 0.30305004 0.32779574
16_158 -0.02205998382574137 1.2997118343006482 11 0.68709993 2.6289215
16_163 -0.04083137813852389 1.1694300174713135 2 0.0020400286 0.0020400286
16_164 0.0005138377871816147 1.2728099822998047 1 0.0 0.0
16_171 0.010151413488969752 1.2312700748443604 2 0.12422001 0.12422001
16_172 -0.03209365610104342 1.241105079650879 2 0.17113006 0.17113006
16_173 -0.05727606497303839 1.2774200439453125 1 0.0 0.0
16_175 -0.011133819249703691 1.3463399410247803 1 0.0 0.0
16_179 0.30660990772467045 1.4078500270843506 2 0.041939974 0.041939974
16_186 -0.013168830368611495 1.2931807591364934 13 0.74608004 3.7882524
16_187 0.03380019492629138 1.4760849475860596 2 0.49282992 0.49282992
16_189 0.009753352667251747 1.314810037612915 1 0.0 0.0
16_216 0.02415044227287133 1.2229599952697754 1 0.0 0.0
16_220 0.02629576764795516 1.2185100317001343 1 0.0 0.0
16_224 0.03504379784552469 1.1955900192260742 2 0.12520003 0.12520003
16_225 -0.015119432688228684 1.2016199827194214 2 0.12922001 0.12922001
16_232 -0.015362916048896835 1.3004000186920166 1 0.0 0.0
16_241 -0.017043614584951072 1.4343899488449097 1 0.0 0.0
16_248 -0.013254152752542936 1.1369600296020508 1 0.0 0.0
16_249 0.028373585440769844 1.369070053100586 10 0.6882 2.49216
16_250 -0.02572102418883837 1.3426244523790147 9 0.79642 2.3040242
16_253 0.005270413717868294 1.1675299406051636 1 0.0 0.0
16_292 0.011696402273488005 1.0640900135040283 1 0.0 0.0
16_302 -0.0031569554608346095 1.3371508916219075 12 0.66397 2.7635498
16_303 0.01761754159659823 1.3547140121459962 10 0.76448 2.81114
16_304 0.070534328659976 1.3165911436080933 8 0.62810004 1.6589903
16_305 0.04295070814221802 1.2889399528503418 12 0.74863005 2.9244199
16_307 0.010683389803968879 1.1138200759887695 2 0.016579986 0.016579986
16_311 -0.015888664887627968 1.3102337763859675 13 0.70094 2.6252937
16_312 -0.0056518153374653934 1.279514486139471 11 0.61752 2.1946235
16_317 0.024010110317062683 1.4223250150680542 4 0.6903 1.1407
16_318 -0.021198341795876985 1.3838380813598632 5 0.63509 1.3545481
16_319 -0.010683389803968879 1.3539323806762695 4 0.6496501 0.8113549
16_331 -0.013906541204562473 1.362378978729248 10 0.72793007 2.32469
16_332 -0.020242497590563957 1.3600130081176758 7 0.69293 1.771697
16_333 -0.016833056114117895 1.4216059684753417 5 0.64365995 0.964864
17_008 -0.012691249708447927 1.1936900615692139 2 0.11042011 0.11042011
17_009 0.09766852965978323 1.218993345896403 3 0.40830994 0.43582666
17_023 -0.09766852965978323 1.2513118223710493 11 0.67436993 2.2340584
17_025 -0.03524615015333943 1.1223000288009644 1 0.0 0.0
17_027 0.014139078798738325 1.447732789175851 7 0.68066 1.7352315
17_028 0.013858671037795034 1.4063607851664226 12 0.6986201 3.0260887
17_029 0.010956671712875732 1.2547850608825684 4 0.47448003 0.52266
17_030 0.000161895640550469 1.3653276883638823 13 0.7264 3.4825926
17_033 -0.001263806672703538 1.6292500495910645 1 0.0 0.0
17_053 -0.05522822257541016 1.154829978942871 1 0.0 0.0
17_054 0.0006266769277338824 1.4914799928665161 1 0.0 0.0
17_085 0.009226840816797477 1.4034971509660994 7 0.66428006 1.9162229
17_086 0.030506608547494096 1.3596530914306642 10 0.68433 2.42699
17_087 0.047818560956550016 1.2625099817911785 3 0.36389005 0.3906201
17_092 0.010426420731503683 1.2160431788517878 13 0.61908007 2.1696296
17_093 0.012693401975225171 1.450852394104004 8 0.54446995 1.6209552
17_098 -0.018641766023392847 1.3421399593353271 4 0.6484599 1.2445799
17_099 -0.009226840816797477 1.2407100200653076 4 0.65154004 0.8872601
17_100 -0.026320132757408743 1.3611350059509277 2 0.54661 0.54661
17_109 -0.007668191291035242 1.0945899486541748 1 0.0 0.0
17_113 0.00655057242054724 1.221897029876709 10 0.69452 1.788198
17_114 -0.00655057242054724 1.385353946685791 10 0.5826199 2.2828197
17_124 -0.013285635554286301 1.0897599856058757 3 0.11866999 0.15770006
17_125 0.0496805096745323 1.1307475566864014 4 0.22565997 0.24201
17_126 -0.018323869111840807 1.3112850189208984 2 0.6196101 0.6196101
17_133 5.546083938412494e-05 1.2301733493804932 3 0.24982 0.3104334
17_134 -5.546083938412494e-05 1.1619900465011597 4 0.23940992 0.3752799
17_146 -0.002398097305434277 1.1644699573516846 1 0.0 0.0
17_149 0.004150943431792342 1.1349799633026123 1 0.0 0.0
18_078 0.1095254206030809 1.3287338018417358 8 0.74407005 2.0209177
18_113 -0.078503834671098 1.117026646931966 3 0.013870001 0.01807332
18_115 -0.02216952463080979 1.2601499557495117 2 0.42975998 0.42975998
18_131 0.09577025981027276 1.005620002746582 1 0.0 0.0
18_132 -0.017266425139174757 1.0067399740219116 1 0.0 0.0
18_134 0.007158536764944046 1.4045839309692383 5 0.65073 1.280356
18_135 0.01790014693112063 1.0020699501037598 1 0.0 0.0
18_138 -0.020585715110120972 1.4690933227539062 3 0.80189 0.9347267
18_139 0.01342717834517515 1.2928680419921874 5 0.60931003 0.87582815
